id Z VLT_WL VLT VLT_E U_CTIO_WL U_CTIO U_CTIO_E U_VIMOS_WL U_VIMOS U_VIMOS_E F435W_WL F435W F435W_E F606W_WL F606W F606W_E F775W_WL F775W F775W_E F814W_WL F814W F814W_E F850LP_WL F850LP F850LP_E F098M_WL F098M F098M_E F105W_WL F105W F105W_E F125W_WL F125W F125W_E F160W_WL F160W F160W_E Ks_ISAAC_WL Ks_ISAAC Ks_ISAAC_E Ks_HAWKI_WL Ks_HAWKI Ks_HAWKI_E 3.6_WL 3.6 3.6_E 4.5_WL 4.5 4.5_E 5.8_WL 5.8 5.8_E 8.0_WL 8.0 8.0_E U38_WL U38 U38_E J_WL J J_E Ks_WL Ks Ks_E FUV_WL FUV FUV_E NUV_WL NUV NUV_E IA427_WL IA427 IA427_E IA464_WL IA_464 IA464_E IA484_WL IA484 IA484_E IA505_WL IA505 IA505_E IA527_WL IA527 IA527_E IA574_WL IA574 IA574_E IA624_WL IA624 IA624_E IA679_WL IA679 IA679_E IA709_WL IA709 IA709_E IA738_WL IA738 IA738_E IA768_WL IA768 IA768_E IA827_WL IA827 IA827_E
223.0 0.6079999804496765 2142857142.857143 -9999.0 0.0 3734.0 1.76829993724823e-08 1.5674000605940817e-08 3722.0 -9999.0 -9999.0 4317.0 -9999.0 -9999.0 5918.0 7.407759875059128e-08 1.4240600168704986e-08 7693.0 1.0930600017309188e-07 2.1517999470233915e-08 8047.0 1.240750029683113e-07 1.7678599804639815e-08 9055.0 1.9027400016784667e-07 2.6672100648283956e-08 9851.0 1.8447500467300413e-07 2.0994799211621285e-08 10550.0 -9999.0 -9999.0 12486.0 2.4991600215435027e-07 1.3915100134909152e-08 15370.0 3.869630098342895e-07 1.7714999616146086e-08 21605.0 6.977999806404114e-07 8.460160344839095e-08 21463.0 1.3774800300598144e-06 4.534179866313934e-07 35508.0 1.9251699447631835e-06 5.737780034542083e-08 44960.0 2.489720106124878e-06 3.724990040063858e-08 57245.0 3.1273701190948487e-06 3.348950147628784e-07 78840.0 3.849020004272461e-06 3.60381007194519e-07 12481.0 2.81871408e-07 7.42539689e-08 21338.0 1.14333999e-06 1.19244874e-07 3706.0 -9999.0 -9999.0 4253.0 -9999.0 -9999.0 4631.0 -9999.0 -9999.0 4843.0 -9999.0 -9999.0 5059.0 -9999.0 -9999.0 5256.0 -9999.0 -9999.0 5760.0 -9999.0 -9999.0 6227.0 -9999.0 -9999.0 6778.0 -9999.0 -9999.0 7070.0 -9999.0 -9999.0 7356.0 -9999.0 -9999.0 7676.0 -9999.0 -9999.0 8243.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
224.0 0.6759999990463257 2142857142.857143 -9999.0 0.0 3734.0 4.3036100268363953e-07 2.3834399878978727e-08 3722.0 3.628849983215332e-07 1.1116299778223037e-08 4317.0 7.146900296211242e-07 5.946059897542e-08 5918.0 4.193429946899414e-06 4.323140159249305e-08 7693.0 1.3712200164794921e-05 7.624710351228714e-08 8047.0 1.5223600387573241e-05 7.96004980802536e-08 9055.0 2.0071300506591797e-05 1.022690013051033e-07 9851.0 2.2391399383544922e-05 9.253910183906555e-08 10550.0 -9999.0 -9999.0 12486.0 3.147200012207031e-05 4.97438982129097e-08 15370.0 4.110089874267578e-05 5.994220077991486e-08 21605.0 5.916360092163086e-05 1.1851199716329573e-07 21463.0 5.779700088500976e-05 6.84036985039711e-08 35508.0 5.7803501129150386e-05 7.311809808015823e-08 44960.0 3.685020065307617e-05 4.8708900809288025e-08 57245.0 3.181119918823242e-05 4.148379862308502e-07 78840.0 1.8363000869750974e-05 4.547860026359558e-07 12481.0 3.596004099999999e-05 1.5107777699999998e-07 21338.0 6.89284973e-05 2.40183845e-07 3706.0 2.554529321917472e-07 2.5999999999999998e-08 4253.0 7.45290513507881e-07 4.4e-08 4631.0 8.500346447411153e-07 6e-08 4843.0 1.3161591671808176e-06 1.4e-08 5059.0 1.7370637269985428e-06 3.1e-08 5256.0 2.135492740996059e-06 1.4e-08 5256.0 3.2998350324808324e-06 3.4e-08 5760.0 4.942893559630008e-06 1.8e-08 5760.0 8.818396410816801e-06 1.6e-08 6227.0 1.1404298677087297e-05 4.9e-08 6778.0 1.2128097950650408e-05 1.8e-08 7070.0 1.4691231649261737e-05 4.5e-08 7676.0 2.0045971353755496e-05 8.363e-06 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
225.0 1.034000039100647 2142857142.857143 -9999.0 0.0 3734.0 3.896900117397308e-07 1.9842000678181647e-08 3722.0 3.6680001020431516e-07 8.762120269238948e-09 4317.0 5.521140098571777e-07 4.246550053358078e-08 5918.0 1.308019995689392e-06 3.431430086493492e-08 7693.0 3.512599945068359e-06 5.1577601581811905e-08 8047.0 4.39558982849121e-06 4.021479934453964e-08 9055.0 6.874060153961181e-06 6.855270266532897e-08 9851.0 -9999.0 -9999.0 10550.0 9.019490242004394e-06 4.988019913434982e-08 12486.0 1.2503499984741211e-05 3.859259933233261e-08 15370.0 1.7002099990844727e-05 4.633630067110061e-08 21605.0 2.8163600921630857e-05 2.0766599476337432e-07 21463.0 3.089229965209961e-05 3.76955009996891e-08 35508.0 5.214440155029296e-05 9.234520047903061e-08 44960.0 4.5856300354003905e-05 6.265900284051895e-08 57245.0 3.313029861450195e-05 4.0196698904037475e-07 78840.0 3.187809944152832e-05 4.381659924983978e-07 12481.0 1.4490599599999998e-05 1.2488619199999998e-07 21338.0 3.70791702e-05 1.96761459e-07 3706.0 4.304695704303137e-07 2.6999999999999997e-08 4253.0 6.839440382979095e-07 4.5e-08 4631.0 3.53616014308014e-07 7e-08 4843.0 5.998625430209059e-07 1.4e-08 5059.0 7.932707900780488e-07 3.2e-08 5256.0 8.43496035412892e-07 1.4e-08 5256.0 1.066788054790244e-06 3.5e-08 5760.0 1.562000659221951e-06 1.8e-08 5760.0 1.8942684794843209e-06 1.6e-08 6227.0 2.0548581297146337e-06 5.3999999999999994e-08 6778.0 2.456796735746342e-06 1.8e-08 7070.0 3.398843944448781e-06 4.5e-08 7676.0 5.461382753012195e-06 2.746e-06 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
227.0 0.8640000224113464 2142857142.857143 -9999.0 0.0 3734.0 1.4105900526046752e-06 1.9657099619507788e-08 3722.0 1.4692699909210205e-06 1.4079799875617027e-08 4317.0 -9999.0 -9999.0 5918.0 3.6691999435424804e-06 7.121939957141876e-08 7693.0 -9999.0 -9999.0 8047.0 8.852419853210449e-06 4.7559499740600583e-08 9055.0 1.0618200302124022e-05 1.5040400624275207e-07 9851.0 -9999.0 -9999.0 10550.0 -9999.0 -9999.0 12486.0 1.51028995513916e-05 6.866069883108138e-08 15370.0 1.828730010986328e-05 7.774399966001511e-08 21605.0 -9999.0 -9999.0 21463.0 2.642020034790039e-05 8.313900232315063e-08 35508.0 3.5587299346923826e-05 1.2584100663661955e-07 44960.0 2.772629928588867e-05 9.21311005949974e-08 57245.0 2.7988399505615232e-05 5.010929703712464e-07 78840.0 2.0965599060058592e-05 5.166530013084412e-07 12481.0 1.7366970099999998e-05 1.41811237e-07 21338.0 3.0264890699999996e-05 2.18409032e-07 3706.0 1.8909536573824162e-06 2.5e-08 4253.0 2.671295834487147e-06 3.9e-08 4631.0 2.4882408695825605e-06 5e-08 4843.0 2.4944377246407883e-06 1.4e-08 5059.0 2.838168187771722e-06 3e-08 5256.0 2.7594125679869918e-06 1.4e-08 5256.0 3.7671706609118216e-06 3.3e-08 5760.0 4.13197964675625e-06 1.8e-08 5760.0 4.90105275516802e-06 1.6e-08 6227.0 7.23903179068135e-06 4e-08 6778.0 7.89072632406433e-06 1.8e-08 7070.0 9.21944231674038e-06 4.5e-08 7676.0 1.080699123331723e-05 3.667e-06 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
228.0 0.5619999766349792 2142857142.857143 -9999.0 0.0 3734.0 1.2277300357818602e-06 1.938129961490631e-08 3722.0 1.274880051612854e-06 1.2224200181663035e-08 4317.0 1.7592300176620483e-06 3.8605999201536175e-08 5918.0 3.814779996871948e-06 2.834790013730526e-08 7693.0 6.710599899291992e-06 4.7582499682903286e-08 8047.0 7.077439785003662e-06 4.669290035963058e-08 9055.0 8.168310165405274e-06 6.535329669713974e-08 9851.0 -9999.0 -9999.0 10550.0 9.490949630737304e-06 5.183710157871246e-08 12486.0 1.079740047454834e-05 3.024500049650669e-08 15370.0 1.386299991607666e-05 3.5782400518655774e-08 21605.0 1.5793399810791014e-05 2.32354000210762e-07 21463.0 1.7753400802612305e-05 3.7151999771595e-08 35508.0 1.7051000595092772e-05 7.249890267848968e-08 44960.0 1.2509400367736816e-05 7.610809803009032e-08 57245.0 1.3050299644470214e-05 3.0139198899269105e-07 78840.0 1.1546500205993651e-05 3.1988298892974854e-07 12481.0 1.34488401e-05 1.32664263e-07 21338.0 2.38547001e-05 2.2401173399999997e-07 3706.0 1.5430681152127452e-06 2.5e-08 4253.0 3.0861362304254904e-06 4.2999999999999995e-08 4631.0 2.3379453216977888e-06 6e-08 4843.0 2.4634066518542608e-06 1.4e-08 5059.0 2.5513614104804572e-06 3.1e-08 5256.0 2.8346424746107074e-06 1.4e-08 5256.0 3.8018021125965914e-06 3.3e-08 5760.0 5.267779370160793e-06 1.8e-08 5760.0 6.308552054772819e-06 1.6e-08 6227.0 6.933505069977199e-06 4.7e-08 6778.0 7.324709231558399e-06 1.8e-08 7070.0 7.851947153316105e-06 4.5e-08 7676.0 8.928881016917303e-06 3.859e-06 2278.0 1.4139509201049804e-06 1.1091335117816925e-07 1543.0 2.352150535583496e-05 8.518818020820618e-08
229.0 1.0470000505447388 2142857142.857143 -9999.0 0.0 3734.0 2.941380023956299e-06 1.6395499929785726e-08 3722.0 2.9392499923706055e-06 1.6542300581932066e-08 4317.0 3.048150062561035e-06 4.017059877514839e-08 5918.0 3.064429998397827e-06 2.1779600530862807e-08 7693.0 3.836810111999512e-06 3.348439931869507e-08 8047.0 4.045310020446777e-06 2.6279300451278686e-08 9055.0 4.5514798164367675e-06 4.4183000922203064e-08 9851.0 -9999.0 -9999.0 10550.0 4.8476500511169434e-06 3.493599966168403e-08 12486.0 4.876420021057129e-06 1.9053800031542778e-08 15370.0 4.505750179290771e-06 2.2021299228072166e-08 21605.0 5.088349819183349e-06 9.938839823007583e-08 21463.0 5.132229804992676e-06 3.195279836654663e-08 35508.0 7.201700210571289e-06 7.17070996761322e-08 44960.0 5.061100006103515e-06 7.084809988737105e-08 57245.0 4.180089950561523e-06 2.7998000383377075e-07 78840.0 4.610819816589355e-06 2.930450141429901e-07 12481.0 4.785236839999999e-06 9.81527194e-08 21338.0 6.60298491e-06 1.66264042e-07 3706.0 3.3991135391098092e-06 2.6999999999999997e-08 4253.0 5.288534025870957e-06 4.5999999999999995e-08 4631.0 3.2683137113915918e-06 7.599999999999999e-08 4843.0 3.3476139359495546e-06 1.4e-08 5059.0 3.204575847563821e-06 3.2e-08 5256.0 3.143358513345095e-06 1.4e-08 5256.0 3.418549031198981e-06 3.5e-08 5760.0 3.127255660406726e-06 1.8e-08 5760.0 3.0838396454163067e-06 1.6e-08 6227.0 3.2284288985738588e-06 5.8e-08 6778.0 3.09788029808163e-06 1.8e-08 7070.0 4.2712440345901144e-06 4.5e-08 7676.0 4.5047935812907635e-06 2.685e-06 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
230.0 1.6050000190734863 2142857142.857143 -9999.0 0.0 3734.0 -9999.0 -9999.0 3722.0 8.271140046417713e-09 5.350430030375719e-09 4317.0 5.127749964594841e-08 2.8950700536370276e-08 5918.0 1.8143700063228607e-07 2.4549299851059914e-08 7693.0 7.103000283241272e-07 3.119969926774502e-08 8047.0 8.592960238456726e-07 2.9086800292134285e-08 9055.0 1.706249952316284e-06 4.38573993742466e-08 9851.0 -9999.0 -9999.0 10550.0 3.963059902191162e-06 3.7831198424100873e-08 12486.0 7.3214502334594725e-06 3.002130053937435e-08 15370.0 1.1493599891662597e-05 3.62698994576931e-08 21605.0 1.715180015563965e-05 1.5761099755764007e-07 21463.0 1.867410087585449e-05 3.184410184621811e-08 35508.0 3.5546901702880855e-05 8.60380008816719e-08 44960.0 4.1858200073242185e-05 5.902950093150139e-08 57245.0 3.362110137939453e-05 3.427219986915588e-07 78840.0 2.0878999710083005e-05 3.7699800729751585e-07 12481.0 8.70567322e-06 1.11920141e-07 21338.0 2.27542e-05 1.7742185299999998e-07 3706.0 2.488909190108108e-08 2.6999999999999997e-08 4253.0 4.0889222408918914e-08 4.5999999999999995e-08 4631.0 -9999.0 -9999.0 4843.0 1.807560178432432e-08 1.4e-08 5059.0 3.376316934443243e-08 3.2e-08 5256.0 8.376176221540539e-08 1.4e-08 5256.0 8.594726314205404e-08 3.4e-08 5760.0 1.1396351656421618e-07 1.8e-08 5760.0 2.3604646627297293e-07 1.6e-08 6227.0 3.656160514492972e-07 5.899999999999999e-08 6778.0 3.22164641907027e-07 1.8e-08 7070.0 5.487058633855134e-07 4.5e-08 7676.0 6.828405719251348e-07 4.2199999999999994e-07 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
231.0 0.3330000042915344 2142857142.857143 -9999.0 0.0 3734.0 1.0464999675750732e-06 1.5689099207520486e-08 3722.0 1.0752400159835815e-06 1.0461700148880481e-08 4317.0 1.3163599967956542e-06 3.019789978861809e-08 5918.0 2.9489099979400634e-06 2.0292600616812704e-08 7693.0 3.8069400787353515e-06 3.2060999423265455e-08 8047.0 4.115779876708984e-06 3.447439894080162e-08 9055.0 4.625929832458496e-06 4.7273300588130947e-08 9851.0 -9999.0 -9999.0 10550.0 4.5518798828124995e-06 3.175440058112144e-08 12486.0 4.993710041046143e-06 2.037519961595535e-08 15370.0 5.58243989944458e-06 2.4148900061845778e-08 21605.0 5.9877500534057615e-06 1.3225799798965454e-07 21463.0 6.470489978790283e-06 2.6297800242900846e-08 35508.0 4.174880027770996e-06 6.802990287542342e-08 44960.0 3.325900077819824e-06 6.482809782028198e-08 57245.0 2.39247989654541e-06 2.7279099822044373e-07 78840.0 3.197629928588867e-06 2.9895699024200437e-07 12481.0 5.75618601e-06 1.0193309899999999e-07 21338.0 8.387366289999999e-06 1.69223174e-07 3706.0 1.2594333244661988e-06 2.8e-08 4253.0 2.184694611342222e-06 4.5999999999999995e-08 4631.0 1.4870912408432282e-06 7.599999999999999e-08 4843.0 1.7789316636160627e-06 1.4e-08 5059.0 2.5551238601256303e-06 3.2e-08 5256.0 2.535015493436491e-06 1.4e-08 5256.0 3.03717082323986e-06 3.6e-08 5760.0 3.3560204928054372e-06 1.8e-08 5760.0 3.9567993584481875e-06 1.6e-08 6227.0 3.7455447787106263e-06 5.8e-08 6778.0 3.7115803980183696e-06 1.8e-08 7070.0 3.759468195138526e-06 4.5e-08 7676.0 4.1208191409450296e-06 2.52e-06 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
232.0 2.337399959564209 2142857142.857143 -9999.0 0.0 3734.0 7.359140366315842e-08 1.7293499782681464e-08 3722.0 5.316440016031265e-08 6.130970083177089e-09 4317.0 1.0929200053215026e-07 1.6581200063228606e-08 5918.0 1.5807099640369415e-07 1.3094699941575526e-08 7693.0 1.9720399379730224e-07 2.017669938504696e-08 8047.0 2.3444899916648865e-07 1.4065300114452839e-08 9055.0 3.064860105514526e-07 2.4798300117254256e-08 9851.0 -9999.0 -9999.0 10550.0 4.6863600611686705e-07 2.477560006082058e-08 12486.0 7.660120129585265e-07 1.5517599880695342e-08 15370.0 1.5146600008010863e-06 1.8881600350141525e-08 21605.0 2.298830032348633e-06 1.0211999714374541e-07 21463.0 2.487950086593628e-06 3.544820100069046e-08 35508.0 5.57096004486084e-06 7.199040055274963e-08 44960.0 6.33892011642456e-06 6.747960299253463e-08 57245.0 7.650829792022705e-06 2.746320068836212e-07 78840.0 5.944349765777587e-06 2.871679961681366e-07 12481.0 6.969490049999999e-07 1.08018026e-07 21338.0 3.5025260399999995e-06 1.80829391e-07 3706.0 7.736079260903227e-08 2.5999999999999998e-08 4253.0 1.80508516087742e-07 4.1e-08 4631.0 -9999.0 -9999.0 4843.0 9.940062340129037e-08 1.4e-08 5059.0 8.341653640533335e-08 3e-08 5256.0 1.0809855867870967e-07 1.4e-08 5256.0 1.313818372954839e-07 3.3e-08 5760.0 1.9221444894279573e-07 1.8e-08 5760.0 1.7355978157419355e-07 1.6e-08 6227.0 -9999.0 -9999.0 6778.0 2.0752799026098924e-07 1.8e-08 7070.0 2.1529813679070967e-07 4.5e-08 7676.0 1.9614775097806448e-07 1.17e-07 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
233.0 1.805400013923645 2142857142.857143 -9999.0 0.0 3734.0 5.130239948630333e-08 1.642410084605217e-08 3722.0 4.4716998934745785e-08 5.7029300369322295e-09 4317.0 7.253439724445342e-08 1.3032300397753715e-08 5918.0 9.991510212421417e-08 1.0516700334846973e-08 7693.0 1.8549300730228423e-07 2.210400067269802e-08 8047.0 1.9166399538516997e-07 2.5256499648094175e-08 9055.0 2.998270094394684e-07 2.8229899704456328e-08 9851.0 4.1776201128959653e-07 2.38122995942831e-08 10550.0 -9999.0 -9999.0 12486.0 9.458209872245788e-07 1.5920700505375863e-08 15370.0 1.4487899541854858e-06 1.9823599606752395e-08 21605.0 2.1786301136016844e-06 1.1619900166988372e-07 21463.0 -9999.0 -9999.0 35508.0 5.62732982635498e-06 6.063630059361458e-08 44960.0 6.721700191497802e-06 3.970620036125183e-08 57245.0 5.806779861450195e-06 3.8026800751686096e-07 78840.0 4.947329998016357e-06 4.02985006570816e-07 12481.0 1.17491198e-06 1.03081606e-07 21338.0 3.6264290799999997e-06 1.63496211e-07 3706.0 4.7058487739999995e-08 2.9e-08 4253.0 1.0174808160000003e-07 4.7e-08 4631.0 8.7727438656e-08 1.0499999999999999e-07 4843.0 6.565209288e-08 1.4e-08 5059.0 6.224434321600002e-08 3.3e-08 5256.0 4.100065397999999e-08 1.4e-08 5256.0 5.2415627264e-08 3.6999999999999994e-08 5760.0 7.679052493199998e-08 1.8e-08 5760.0 7.081648860000001e-08 1.6e-08 6227.0 -9999.0 -9999.0 6778.0 1.04217008896e-07 1.8e-08 7070.0 9.425083298399999e-08 4.5e-08 7676.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
234.0 1.9449000358581543 2142857142.857143 -9999.0 0.0 3734.0 1.0037299990653991e-07 1.737670041620731e-08 3722.0 5.369570106267929e-08 6.9316402077674864e-09 4317.0 -9999.0 -9999.0 5918.0 1.9743600487709045e-07 2.7847800403833388e-08 7693.0 1.3090600073337555e-07 7.651139795780181e-08 8047.0 5.088909864425659e-07 2.090349979698658e-08 9055.0 4.191539883613586e-07 4.809189960360527e-08 9851.0 -9999.0 -9999.0 10550.0 7.053030133247375e-07 2.5338999927043914e-08 12486.0 1.4217499494552613e-06 2.4961400777101516e-08 15370.0 2.4629900455474854e-06 3.112339973449707e-08 21605.0 -9999.0 -9999.0 21463.0 5.8293199539184566e-06 5.197500064969062e-08 35508.0 1.8864900588989255e-05 1.0935100167989731e-07 44960.0 2.546489906311035e-05 8.354280143976212e-08 57245.0 2.915909957885742e-05 4.2850500345230103e-07 78840.0 1.8856300354003906e-05 4.4790700078010555e-07 12481.0 1.96828699e-06 1.50167182e-07 21338.0 7.94462585e-06 2.3332692699999998e-07 3706.0 3.6880521891044767e-08 2.2999999999999998e-08 4253.0 1.9575046234477613e-07 3.6999999999999994e-08 4631.0 1.7561287386268658e-07 3.4e-08 4843.0 1.2203510870149253e-07 1.4e-08 5059.0 1.5956339728835823e-07 2.8e-08 5256.0 1.5711528689999998e-07 1.4e-08 5256.0 1.281591925683582e-07 3e-08 5760.0 1.6705795929044773e-07 1.8e-08 5760.0 2.4544820984776116e-07 1.6e-08 6227.0 1.67033896432388e-07 2.9e-08 6778.0 2.794040785074627e-07 1.8e-08 7070.0 5.570113559802985e-07 4.5e-08 7676.0 3.1502091402537304e-07 1.2199999999999998e-07 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
235.0 0.4169999957084656 2142857142.857143 -9999.0 0.0 3734.0 4.5717000961303707e-07 1.908070035278797e-08 3722.0 4.444260001182556e-07 8.485159836709499e-09 4317.0 5.64166009426117e-07 2.5182100012898445e-08 5918.0 1.2346999645233155e-06 1.855969987809658e-08 7693.0 1.7113699913024902e-06 2.967339940369129e-08 8047.0 1.8351700305938719e-06 2.65491995960474e-08 9055.0 2.046689987182617e-06 3.904080018401146e-08 9851.0 -9999.0 -9999.0 10550.0 2.023220062255859e-06 3.3569801598787305e-08 12486.0 2.2006499767303467e-06 2.0501200109720228e-08 15370.0 2.405719995498657e-06 2.4703700095415113e-08 21605.0 2.3234100341796873e-06 1.6600699722766875e-07 21463.0 2.493380069732666e-06 3.5640999674797054e-08 35508.0 1.8394299745559691e-06 6.896390020847321e-08 44960.0 1.236109972000122e-06 7.338959723711014e-08 57245.0 9.004309773445129e-07 2.968179881572723e-07 78840.0 9.606689810752868e-07 3.10945987701416e-07 12481.0 2.42913198e-06 1.04413107e-07 21338.0 3.43378592e-06 1.7635929599999999e-07 3706.0 5.37237027386182e-07 2.5999999999999998e-08 4253.0 1.1618081528203637e-06 4.2999999999999995e-08 4631.0 6.693303791615999e-07 5.0999999999999993e-08 4843.0 7.761927185454548e-07 1.4e-08 5059.0 7.732478733963635e-07 3.1e-08 5256.0 1.0325279877119996e-06 1.4e-08 5256.0 1.3213919299025454e-06 3.4e-08 5760.0 1.5347437426920729e-06 1.8e-08 5760.0 1.7365346704756363e-06 1.6e-08 6227.0 1.8434940625919997e-06 4.2999999999999995e-08 6778.0 1.7661286365184e-06 1.8e-08 7070.0 1.9692736809984e-06 4.5e-08 7676.0 1.7704476487854544e-06 7.35e-07 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
236.0 2.562000036239624 2142857142.857143 -9999.0 0.0 3734.0 3.750270009040832e-07 1.6511999070644376e-08 3722.0 3.8766801357269287e-07 7.799040060490369e-09 4317.0 -9999.0 -9999.0 5918.0 9.287869930267334e-07 2.230280078947544e-08 7693.0 9.109460115432739e-07 4.73547987639904e-08 8047.0 9.759489893913269e-07 2.2668199613690374e-08 9055.0 1.1899000406265259e-06 4.69697006046772e-08 9851.0 -9999.0 -9999.0 10550.0 -9999.0 -9999.0 12486.0 1.93245005607605e-06 3.6547601222991944e-08 15370.0 2.7846200466156003e-06 4.583020135760307e-08 21605.0 -9999.0 -9999.0 21463.0 4.145470142364502e-06 4.994159936904907e-08 35508.0 7.863039970397949e-06 1.0877600312232971e-07 44960.0 8.924400329589843e-06 7.489360123872757e-08 57245.0 9.744629859924315e-06 4.1387099027633664e-07 78840.0 1.0749600410461425e-05 4.261389970779419e-07 12481.0 1.87146604e-06 8.692125979999999e-08 21338.0 4.13333321e-06 1.35908261e-07 3706.0 3.8781374364109753e-07 2.6999999999999997e-08 4253.0 2.5033285253041465e-06 4.5e-08 4631.0 6.875205951143414e-07 7.599999999999999e-08 4843.0 7.475022105073171e-07 1.4e-08 5059.0 7.437711845262439e-07 3.2e-08 5256.0 7.186076159806096e-07 1.4e-08 5256.0 9.104203551219511e-07 3.5e-08 5760.0 8.316025388582195e-07 1.8e-08 5760.0 9.950447400058535e-07 1.6e-08 6227.0 8.321966072664145e-07 5.7e-08 6778.0 8.50056640513756e-07 1.8e-08 7070.0 9.84319250657707e-07 4.5e-08 7676.0 7.678551067194511e-07 4.59e-07 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
237.0 0.7329999804496765 2142857142.857143 -9999.0 0.0 3734.0 2.1031500399112701e-07 2.44073998183012e-08 3722.0 2.2393800318241118e-07 1.0637899860739707e-08 4317.0 5.377370119094849e-07 4.536129906773567e-08 5918.0 2.9451899528503416e-06 3.6017898470163345e-08 7693.0 1.0427900314331054e-05 6.499339640140533e-08 8047.0 1.201449966430664e-05 4.89777997136116e-08 9055.0 1.6812000274658203e-05 8.987270295619964e-08 9851.0 -9999.0 -9999.0 10550.0 2.2427700042724608e-05 8.273469656705856e-08 12486.0 2.9894100189208982e-05 4.670549929141998e-08 15370.0 4.262639999389648e-05 5.5752299726009364e-08 21605.0 7.115650177001953e-05 1.330379992723465e-07 21463.0 7.289119720458983e-05 4.6512801200151444e-08 35508.0 9.316010284423828e-05 7.051820307970047e-08 44960.0 5.85630989074707e-05 7.178530097007751e-08 57245.0 5.24286003112793e-05 2.776710093021393e-07 78840.0 3.245130157470703e-05 2.904999852180481e-07 12481.0 3.5198928799999995e-05 1.3536696100000001e-07 21338.0 8.33263931e-05 2.2827886e-07 3706.0 1.757888395175236e-07 2.5999999999999998e-08 4253.0 5.496496108857782e-07 4.2999999999999995e-08 4631.0 6.130495613996905e-07 6.2e-08 4843.0 6.40957658755907e-07 1.4e-08 5059.0 1.108618874682662e-06 3.1e-08 5256.0 1.3323056612557864e-06 1.4e-08 5256.0 2.3331142497759856e-06 3.4e-08 5760.0 3.135542590043157e-06 1.8e-08 5760.0 5.128307242547618e-06 1.6e-08 6227.0 8.186000063796152e-06 4.9e-08 6778.0 8.758874706917146e-06 1.8e-08 7070.0 1.077029585923951e-05 4.5e-08 7676.0 1.5925529927623936e-05 7.067e-06 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
238.0 5.7754998207092285 2142857142.857143 9120.108393559096 0.0 3734.0 -9999.0 -9999.0 3722.0 -9999.0 -9999.0 4317.0 -9999.0 -9999.0 5918.0 -9999.0 -9999.0 7693.0 -9999.0 -9999.0 8047.0 -9999.0 -9999.0 9055.0 -9999.0 -9999.0 9851.0 -9999.0 -9999.0 10550.0 -9999.0 -9999.0 12486.0 -9999.0 -9999.0 15370.0 -9999.0 -9999.0 21605.0 -9999.0 -9999.0 21463.0 -9999.0 -9999.0 35508.0 -9999.0 -9999.0 44960.0 -9999.0 -9999.0 57245.0 -9999.0 -9999.0 78840.0 -9999.0 -9999.0 12481.0 -9999.0 -9999.0 21338.0 -9999.0 -9999.0 3706.0 -9999.0 -9999.0 4253.0 -9999.0 -9999.0 4631.0 -9999.0 -9999.0 4843.0 -9999.0 -9999.0 5059.0 -9999.0 -9999.0 5256.0 -9999.0 -9999.0 5760.0 -9999.0 -9999.0 6227.0 -9999.0 -9999.0 6778.0 -9999.0 -9999.0 7070.0 -9999.0 -9999.0 7356.0 -9999.0 -9999.0 7676.0 -9999.0 -9999.0 8243.0 -9999.0 -9999.0 2278.0 -9999.0 -9999.0 1543.0 -9999.0 -9999.0
